event,round,race_name,driver,market,vwap_yes,vwap_no,n_trades,volume,price_min,price_max,price_std,grid_pos,gap_to_pole,team,finish_pos,status,is_fastest_lap,outcome,base_win,base_pod,base_rate,edge_yes,edge_no,teammate_grid_delta,is_street,high_overtaking,low_overtaking
SAOPGP25,21,São Paulo Grand Prix,GAS,podium,0.0434,0.9566,10,1243,0.02,0.06,0.0135,9,0.49099999999999966,Alpine,10,Finished,0.0,0,0.0,0.0,0.0,-0.0434,0.043399999999999994,-9.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,GAS,winner,1.0,99.0,1,187,1.0,1.0,0.0,9,0.49099999999999966,Alpine,10,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-9.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HAD,podium,0.0633,0.9367,41,3209,0.03,0.1,0.0095,5,0.4200000000000017,Racing Bulls,8,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.023656521739130437,-0.023656521739130354,-2.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HAD,winner,1.0,99.0,9,3483,1.0,1.0,0.0,5,0.4200000000000017,Racing Bulls,8,Finished,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-2.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HAM,podium,0.0469,0.9531,20,2996,0.04,0.09,0.0108,13,0.5889999999999986,Ferrari,18,Retired,0.0,0,0.0,0.0,0.0,-0.0469,0.04690000000000005,10.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HAM,winner,1.0,99.0,11,5013,1.0,1.0,0.0,13,0.5889999999999986,Ferrari,18,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,10.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HUL,podium,0.9416,93.156,6,5317,0.02,1.0,0.3993,10,0.5280000000000058,Kick Sauber,9,Finished,0.0,0,0.0,0.0,0.0,-0.9416,-92.156,,0,1,0
SAOPGP25,21,São Paulo Grand Prix,HUL,winner,1.0,99.0,3,216,1.0,1.0,0.0,10,0.5280000000000058,Kick Sauber,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,,0,1,0
SAOPGP25,21,São Paulo Grand Prix,LAW,podium,0.0612,1.774,4,1778,0.05,1.0,0.4734,7,0.4510000000000076,Racing Bulls,7,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.01772173913043478,-0.8174782608695652,2.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,LAW,winner,1.0,99.0,1,30,1.0,1.0,0.0,7,0.4510000000000076,Racing Bulls,7,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,2.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,LEC,podium,0.4704,0.5296,148,11734,0.34,0.56,0.0335,3,0.29400000000001114,Ferrari,19,Retired,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.22525217391304347,-0.22525217391304342,-10.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,LEC,winner,0.041,0.959,116,23970,0.02,0.11,0.0082,3,0.29400000000001114,Ferrari,19,Retired,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.17639130434782607,-0.17639130434782602,-10.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,NOR,podium,0.8871,0.1129,149,24150,0.81,0.94,0.0224,1,0.0,McLaren,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.025943478260869512,-0.025943478260869512,-3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,NOR,winner,0.7181,0.2819,493,114700,0.59,0.74,0.0188,1,0.0,McLaren,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.2833173913043478,0.2833173913043479,-3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,PIA,podium,0.6837,0.3163,149,15389,0.54,0.76,0.0375,4,0.375,McLaren,5,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,-0.292395652173913,0.29239565217391306,3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,PIA,winner,0.1027,0.8973,230,35515,0.07,0.13,0.011,4,0.375,McLaren,5,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.1027,0.10270000000000001,3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,RUS,podium,0.2094,0.7906,129,11425,0.14,0.34,0.0339,6,0.4309999999999974,Mercedes,4,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.12244347826086957,0.12244347826086965,4.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,RUS,winner,0.249,23.677,72,35971,0.02,1.0,0.2243,6,0.4309999999999974,Mercedes,4,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.249,-22.677,4.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,SAI,podium,0.0354,0.9646,3,153,0.03,0.05,0.01,15,0.9609999999999985,Williams,13,Finished,0.0,0,0.0,0.0,0.0,-0.0354,0.03539999999999999,3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,STR,podium,0.1663,13.86,3,38,0.04,1.0,0.5543,14,0.6500000000000057,Aston Martin,16,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.12282173913043479,-12.903478260869564,3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,TSU,winner,1.0,99.0,1,93,1.0,1.0,0.0,19,1.2000000000000028,Red Bull Racing,17,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,VER,podium,0.1357,0.8643,334,60917,0.06,0.26,0.0262,16,0.8920000000000101,Red Bull Racing,3,Finished,0.0,1,0.0,0.0,0.0,-0.1357,0.13570000000000004,-3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,VER,winner,0.0398,1.1445,356,99375,0.02,1.0,0.1017,16,0.8920000000000101,Red Bull Racing,3,Finished,0.0,0,0.0,0.0,0.0,-0.0398,-0.14450000000000007,-3.0,0,1,0
SGP25,9,Spanish Grand Prix,ALB,winner,1.0,99.0,1,100,1.0,1.0,0.0,11,1.0949999999999989,Williams,19,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,,0,1,0
SGP25,9,Spanish Grand Prix,ALO,winner,1.0,99.0,7,3135,1.0,1.0,0.0,10,0.7379999999999995,Aston Martin,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,,0,1,0
SGP25,9,Spanish Grand Prix,ANT,winner,1.0,99.0,3,399,1.0,1.0,0.0,6,0.5649999999999977,Mercedes,18,Retired,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,2.0,0,1,0
SGP25,9,Spanish Grand Prix,GAS,podium,0.05,0.95,1,93,0.05,0.05,0.0,8,0.6529999999999916,Alpine,8,Finished,0.0,0,0.0,0.0,0.0,-0.05,0.050000000000000044,,0,1,0
SGP25,9,Spanish Grand Prix,HAD,podium,0.05,0.95,1,93,0.05,0.05,0.0,9,0.7059999999999889,Racing Bulls,7,Finished,0.0,0,0.0,0.0,0.0,-0.05,0.050000000000000044,,0,1,0
SGP25,9,Spanish Grand Prix,HAM,podium,0.17,0.83,10,456,0.14,0.34,0.0642,5,0.4989999999999952,Ferrari,6,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.08304347826086958,0.08304347826086966,-2.0,0,1,0
SGP25,9,Spanish Grand Prix,HAM,winner,0.6531,64.1966,17,2256,0.02,1.0,0.4593,5,0.4989999999999952,Ferrari,6,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.6531,-63.196600000000004,-2.0,0,1,0
SGP25,9,Spanish Grand Prix,LEC,podium,0.1765,0.8235,2,52,0.14,0.24,0.0707,7,0.5849999999999937,Ferrari,3,Finished,0.0,1,0.0,0.043478260869565216,0.043478260869565216,-0.13302173913043477,0.1330217391304348,2.0,0,1,0
SGP25,9,Spanish Grand Prix,LEC,winner,0.7012,68.7329,15,1898,0.03,1.0,0.4002,7,0.5849999999999937,Ferrari,3,Finished,0.0,0,0.0,0.043478260869565216,0.0,-0.7012,-67.7329,2.0,0,1,0
SGP25,9,Spanish Grand Prix,NOR,podium,0.78,0.22,1,43,0.78,0.78,0.0,2,0.20899999999998897,McLaren,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.12782608695652176,0.12782608695652173,1.0,0,1,0
SGP25,9,Spanish Grand Prix,NOR,winner,0.2569,0.7431,125,7288,0.17,0.29,0.0166,2,0.20899999999998897,McLaren,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.09092608695652171,-0.09092608695652171,1.0,0,1,0
SGP25,9,Spanish Grand Prix,PIA,podium,0.8805,0.1195,2,21,0.88,0.89,0.0071,1,0.0,McLaren,1,Finished,1.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.03254347826086956,-0.03254347826086951,-1.0,0,1,0
SGP25,9,Spanish Grand Prix,PIA,winner,0.5942,0.4058,121,11553,0.53,0.62,0.0187,1,0.0,McLaren,1,Finished,1.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.1594173913043478,0.1594173913043479,-1.0,0,1,0
SGP25,9,Spanish Grand Prix,RUS,podium,0.2801,0.7199,9,151,0.2,0.32,0.05,4,0.3019999999999925,Mercedes,4,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,0.11120434782608696,-0.1112043478260869,-2.0,0,1,0
SGP25,9,Spanish Grand Prix,RUS,winner,0.1712,15.4559,20,2132,0.02,1.0,0.4007,4,0.3019999999999925,Mercedes,4,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.1712,-14.4559,-2.0,0,1,0
SGP25,9,Spanish Grand Prix,VER,podium,0.7593,0.2407,5,324,0.73,0.77,0.0187,3,0.3019999999999925,Red Bull Racing,10,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,-0.06364782608695652,0.06364782608695654,,0,1,0
SGP25,9,Spanish Grand Prix,VER,winner,0.1241,0.8759,113,14077,0.09,0.16,0.0206,3,0.3019999999999925,Red Bull Racing,10,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.09329130434782608,-0.09329130434782607,,0,1,0
SINGP25,18,Singapore Grand Prix,ALB,podium,0.4359,41.9867,3,239,0.03,1.0,0.56,19,,Williams,14,Lapped,0.0,0,0.0,0.0,0.0,-0.4359,-40.9867,-1.0,1,0,1
SINGP25,18,Singapore Grand Prix,ALB,winner,1.0,99.0,4,466,1.0,1.0,0.0,19,,Williams,14,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-1.0,1,0,1
SINGP25,18,Singapore Grand Prix,ALO,podium,0.057,3.2039,25,2058,0.02,1.0,0.1934,10,0.796999999999997,Aston Martin,7,Finished,0.0,0,0.0,0.0,0.0,-0.057,-2.2039,-5.0,1,0,1
SINGP25,18,Singapore Grand Prix,ALO,winner,1.0,99.0,4,430,1.0,1.0,0.0,10,0.796999999999997,Aston Martin,7,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-5.0,1,0,1
SINGP25,18,Singapore Grand Prix,ANT,podium,0.1804,0.8196,135,8785,0.14,0.21,0.0154,4,0.3790000000000049,Mercedes,5,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,0.21090434782608697,-0.2109043478260869,3.0,1,0,1
SINGP25,18,Singapore Grand Prix,ANT,winner,0.5142,50.329,66,21487,0.02,1.0,0.4529,4,0.3790000000000049,Mercedes,5,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.5142,-49.329,3.0,1,0,1
SINGP25,18,Singapore Grand Prix,BEA,podium,0.0418,0.9582,3,318,0.03,0.05,0.0115,9,0.7099999999999937,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-0.0418,0.04179999999999995,-8.0,1,0,1
SINGP25,18,Singapore Grand Prix,BEA,winner,1.0,99.0,2,233,1.0,1.0,0.0,9,0.7099999999999937,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,1,0,1
SINGP25,18,Singapore Grand Prix,BOR,podium,0.03,0.97,1,15,0.03,0.03,0.0,14,1.661999999999992,Kick Sauber,17,Lapped,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.013478260869565217,-0.013478260869565162,3.0,1,0,1
SINGP25,18,Singapore Grand Prix,BOR,winner,1.0,99.0,5,395,1.0,1.0,0.0,14,1.661999999999992,Kick Sauber,17,Lapped,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,3.0,1,0,1
SINGP25,18,Singapore Grand Prix,COL,winner,1.0,99.0,1,187,1.0,1.0,0.0,16,1.823999999999998,Alpine,16,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-2.0,1,0,1
SINGP25,18,Singapore Grand Prix,GAS,podium,0.02,0.98,2,116,0.02,0.02,0.0,18,2.1029999999999944,Alpine,19,Lapped,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,2.0,1,0,1
SINGP25,18,Singapore Grand Prix,GAS,winner,1.0,99.0,1,46,1.0,1.0,0.0,18,2.1029999999999944,Alpine,19,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,2.0,1,0,1
SINGP25,18,Singapore Grand Prix,HAD,podium,0.0454,0.9546,31,3512,0.02,0.06,0.0073,8,0.6880000000000024,Racing Bulls,11,Lapped,0.0,0,0.0,0.0,0.0,-0.0454,0.045399999999999996,-4.0,1,0,1
SINGP25,18,Singapore Grand Prix,HAD,winner,1.0,99.0,4,526,1.0,1.0,0.0,8,0.6880000000000024,Racing Bulls,11,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,1,0,1
SINGP25,18,Singapore Grand Prix,HAM,podium,0.0479,0.9521,92,20118,0.02,0.08,0.011,6,0.5300000000000011,Ferrari,8,Finished,1.0,0,0.0,0.08695652173913043,0.08695652173913043,0.039056521739130434,-0.03905652173913032,-1.0,1,0,1
SINGP25,18,Singapore Grand Prix,HAM,winner,0.33,31.8649,79,18172,0.02,1.0,0.353,6,0.5300000000000011,Ferrari,8,Finished,1.0,0,0.0,0.08695652173913043,0.0,-0.33,-30.8649,-1.0,1,0,1
SINGP25,18,Singapore Grand Prix,HUL,podium,0.03,0.97,3,177,0.03,0.03,0.0,11,0.9830000000000041,Kick Sauber,20,Lapped,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-3.0,1,0,1
SINGP25,18,Singapore Grand Prix,HUL,winner,1.0,99.0,4,382,1.0,1.0,0.0,11,0.9830000000000041,Kick Sauber,20,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,1,0,1
SINGP25,18,Singapore Grand Prix,LAW,podium,0.03,0.97,1,50,0.03,0.03,0.0,12,1.161999999999992,Racing Bulls,15,Lapped,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,4.0,1,0,1
SINGP25,18,Singapore Grand Prix,LAW,winner,1.0,99.0,2,210,1.0,1.0,0.0,12,1.161999999999992,Racing Bulls,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,1,0,1
SINGP25,18,Singapore Grand Prix,LEC,podium,0.06,0.94,81,15423,0.03,0.09,0.0082,7,0.6260000000000048,Ferrari,6,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.01652173913043478,0.016521739130434865,1.0,1,0,1
SINGP25,18,Singapore Grand Prix,LEC,winner,0.9723,96.1991,24,7000,0.03,1.0,0.198,7,0.6260000000000048,Ferrari,6,Finished,0.0,0,0.0,0.043478260869565216,0.0,-0.9723,-95.1991,1.0,1,0,1
SINGP25,18,Singapore Grand Prix,NOR,podium,0.4119,0.5881,173,19339,0.21,0.46,0.056,5,0.42799999999999727,McLaren,3,Finished,0.0,1,0.0,0.08695652173913043,0.08695652173913043,-0.32494347826086956,0.32494347826086967,2.0,1,0,1
SINGP25,18,Singapore Grand Prix,NOR,winner,0.0499,0.9501,358,65306,0.02,0.08,0.0095,5,0.42799999999999727,McLaren,3,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.0499,0.049900000000000055,2.0,1,0,1
SINGP25,18,Singapore Grand Prix,OCO,podium,0.0357,2.5483,3,125,0.02,1.0,0.5658,17,1.831000000000003,Haas F1 Team,18,Lapped,0.0,0,0.0,0.0,0.0,-0.0357,-1.5482999999999998,8.0,1,0,1
SINGP25,18,Singapore Grand Prix,OCO,winner,1.0,99.0,3,373,1.0,1.0,0.0,17,1.831000000000003,Haas F1 Team,18,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,1,0,1
SINGP25,18,Singapore Grand Prix,PIA,podium,0.6945,0.3055,187,20589,0.65,0.76,0.0168,3,0.36599999999999966,McLaren,4,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.0011521739130434527,-0.0011521739130434527,-2.0,1,0,1
SINGP25,18,Singapore Grand Prix,PIA,winner,0.1559,0.8441,554,61226,0.12,0.23,0.0138,3,0.36599999999999966,McLaren,4,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.06149130434782607,-0.061491304347826015,-2.0,1,0,1
SINGP25,18,Singapore Grand Prix,RUS,podium,0.762,0.238,187,14550,0.74,0.86,0.0152,1,0.0,Mercedes,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.1510434782608695,-0.1510434782608695,-3.0,1,0,1
SINGP25,18,Singapore Grand Prix,RUS,winner,0.3665,0.6335,454,49013,0.33,0.41,0.0144,1,0.0,Mercedes,1,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.43478260869565216,0.06828260869565217,-0.06828260869565206,-3.0,1,0,1
SINGP25,18,Singapore Grand Prix,SAI,podium,0.218,19.988,7,500,0.02,1.0,0.3673,20,,Williams,10,Lapped,0.0,0,0.0,0.16666666666666666,0.16666666666666666,-0.05133333333333334,-19.154666666666667,1.0,1,0,1
SINGP25,18,Singapore Grand Prix,SAI,winner,1.0,99.0,4,311,1.0,1.0,0.0,20,,Williams,10,Lapped,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,1.0,1,0,1
SINGP25,18,Singapore Grand Prix,STR,podium,0.2956,28.5481,2,32,0.02,1.0,0.693,15,1.7909999999999968,Aston Martin,13,Lapped,0.0,0,0.0,0.0,0.0,-0.2956,-27.5481,5.0,1,0,1
SINGP25,18,Singapore Grand Prix,STR,winner,1.0,99.0,2,243,1.0,1.0,0.0,15,1.7909999999999968,Aston Martin,13,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,1,0,1
SINGP25,18,Singapore Grand Prix,TSU,podium,0.03,0.97,4,87,0.03,0.03,0.0,13,1.1949999999999932,Red Bull Racing,12,Lapped,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,11.0,1,0,1
SINGP25,18,Singapore Grand Prix,TSU,winner,1.0,99.0,4,559,1.0,1.0,0.0,13,1.1949999999999932,Red Bull Racing,12,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,11.0,1,0,1
SINGP25,18,Singapore Grand Prix,VER,podium,0.7948,0.2052,264,29381,0.74,0.87,0.0338,2,0.18200000000000216,Red Bull Racing,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.14262608695652168,0.14262608695652174,-11.0,1,0,1
SINGP25,18,Singapore Grand Prix,VER,winner,0.4431,0.5569,1339,132305,0.41,0.48,0.0111,2,0.18200000000000216,Red Bull Racing,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.09527391304347826,0.09527391304347832,-11.0,1,0,1
UNISGP25,19,United States Grand Prix,ALB,podium,0.04,0.96,2,2,0.04,0.04,0.0,19,2.1799999999999926,Williams,14,Finished,0.0,0,0.0,0.0,0.0,-0.04,0.040000000000000036,10.0,0,0,0
UNISGP25,19,United States Grand Prix,ALB,winner,1.0,99.0,8,1310,1.0,1.0,0.0,19,2.1799999999999926,Williams,14,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,10.0,0,0,0
UNISGP25,19,United States Grand Prix,ALO,podium,0.0691,3.3069,7,125,0.04,1.0,0.3583,10,0.6499999999999915,Aston Martin,10,Finished,0.0,0,0.0,0.0,0.0,-0.0691,-2.3069,-8.0,0,0,0
UNISGP25,19,United States Grand Prix,ALO,winner,1.0,99.0,5,513,1.0,1.0,0.0,10,0.6499999999999915,Aston Martin,10,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,0,0,0
UNISGP25,19,United States Grand Prix,ANT,podium,0.0534,0.9466,26,1958,0.04,0.1,0.0119,7,0.6039999999999992,Mercedes,13,Finished,1.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.009921739130434787,0.009921739130434815,3.0,0,0,0
UNISGP25,19,United States Grand Prix,ANT,winner,1.0,99.0,16,9154,1.0,1.0,0.0,7,0.6039999999999992,Mercedes,13,Finished,1.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,3.0,0,0,0
UNISGP25,19,United States Grand Prix,BEA,podium,0.7177,70.2305,14,4246,0.02,1.0,0.257,8,0.6289999999999907,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-0.7177,-69.2305,-9.0,0,0,0
UNISGP25,19,United States Grand Prix,BEA,winner,1.0,99.0,8,1595,1.0,1.0,0.0,8,0.6289999999999907,Haas F1 Team,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-9.0,0,0,0
UNISGP25,19,United States Grand Prix,BOR,podium,1.0,99.0,2,47,1.0,1.0,0.0,16,1.6149999999999949,Kick Sauber,18,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,0,0,0
UNISGP25,19,United States Grand Prix,BOR,winner,1.0,99.0,4,374,1.0,1.0,0.0,16,1.6149999999999949,Kick Sauber,18,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,0,0,0
UNISGP25,19,United States Grand Prix,COL,podium,1.0,99.0,2,47,1.0,1.0,0.0,15,1.5339999999999918,Alpine,17,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,1.0,0,0,0
UNISGP25,19,United States Grand Prix,COL,winner,1.0,99.0,3,187,1.0,1.0,0.0,15,1.5339999999999918,Alpine,17,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,1.0,0,0,0
UNISGP25,19,United States Grand Prix,GAS,podium,1.0,99.0,2,47,1.0,1.0,0.0,14,1.1409999999999911,Alpine,19,Lapped,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.9565217391304348,-98.04347826086956,-1.0,0,0,0
UNISGP25,19,United States Grand Prix,GAS,winner,1.0,99.0,4,654,1.0,1.0,0.0,14,1.1409999999999911,Alpine,19,Lapped,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,-1.0,0,0,0
UNISGP25,19,United States Grand Prix,HAD,podium,0.0903,0.9097,5,62,0.04,0.11,0.0295,20,,Racing Bulls,16,Finished,0.0,0,0.0,0.16666666666666666,0.16666666666666666,0.07636666666666665,-0.07636666666666658,8.0,0,0,0
UNISGP25,19,United States Grand Prix,HAD,winner,1.0,99.0,3,187,1.0,1.0,0.0,20,,Racing Bulls,16,Finished,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,8.0,0,0,0
UNISGP25,19,United States Grand Prix,HAM,podium,0.1573,0.8427,153,16792,0.07,0.23,0.0267,5,0.402000000000001,Ferrari,4,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.07034347826086956,0.07034347826086962,2.0,0,0,0
UNISGP25,19,United States Grand Prix,HAM,winner,0.4085,39.8382,77,25273,0.02,1.0,0.4515,5,0.402000000000001,Ferrari,4,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.4085,-38.8382,2.0,0,0,0
UNISGP25,19,United States Grand Prix,HUL,podium,0.0365,0.9635,9,528,0.02,0.05,0.0127,11,0.8239999999999981,Kick Sauber,8,Finished,0.0,0,0.0,0.0,0.0,-0.0365,0.03649999999999998,-5.0,0,0,0
UNISGP25,19,United States Grand Prix,HUL,winner,1.0,99.0,7,1763,1.0,1.0,0.0,11,0.8239999999999981,Kick Sauber,8,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-5.0,0,0,0
UNISGP25,19,United States Grand Prix,LAW,podium,0.0482,0.9518,3,11,0.04,0.05,0.0058,12,0.8499999999999943,Racing Bulls,11,Finished,0.0,0,0.0,0.0,0.0,-0.0482,0.04820000000000002,-8.0,0,0,0
UNISGP25,19,United States Grand Prix,LAW,winner,1.0,99.0,5,934,1.0,1.0,0.0,12,0.8499999999999943,Racing Bulls,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,0,0,0
UNISGP25,19,United States Grand Prix,LEC,podium,0.4295,0.5705,144,7644,0.36,0.59,0.055,3,0.29699999999999704,Ferrari,3,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.26615217391304347,-0.26615217391304347,-2.0,0,0,0
UNISGP25,19,United States Grand Prix,LEC,winner,0.041,0.959,224,78121,0.02,0.11,0.0157,3,0.29699999999999704,Ferrari,3,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.17639130434782607,-0.17639130434782602,-2.0,0,0,0
UNISGP25,19,United States Grand Prix,NOR,podium,0.8465,0.1535,144,17216,0.7,0.9,0.0301,2,0.2909999999999968,McLaren,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.19432608695652176,0.19432608695652173,-4.0,0,0,0
UNISGP25,19,United States Grand Prix,NOR,winner,0.3004,0.6996,375,45411,0.27,0.34,0.0174,2,0.2909999999999968,McLaren,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.04742608695652173,-0.04742608695652173,-4.0,0,0,0
UNISGP25,19,United States Grand Prix,OCO,podium,1.0,99.0,2,47,1.0,1.0,0.0,17,1.6259999999999906,Haas F1 Team,15,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,9.0,0,0,0
UNISGP25,19,United States Grand Prix,OCO,winner,1.0,99.0,5,841,1.0,1.0,0.0,17,1.6259999999999906,Haas F1 Team,15,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,9.0,0,0,0
UNISGP25,19,United States Grand Prix,PIA,podium,0.4028,0.5972,252,30039,0.16,0.89,0.068,6,0.5739999999999981,McLaren,5,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.31584347826086956,0.31584347826086967,4.0,0,0,0
UNISGP25,19,United States Grand Prix,PIA,winner,0.0503,0.9497,317,78423,0.02,0.06,0.0089,6,0.5739999999999981,McLaren,5,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.0503,0.05030000000000001,4.0,0,0,0
UNISGP25,19,United States Grand Prix,RUS,podium,0.4983,0.5017,245,22937,0.36,0.57,0.0422,4,0.3159999999999883,Mercedes,6,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,-0.10699565217391305,0.10699565217391305,-3.0,0,0,0
UNISGP25,19,United States Grand Prix,RUS,winner,0.0465,0.9535,171,28007,0.02,0.08,0.0083,4,0.3159999999999883,Mercedes,6,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.0465,0.046499999999999986,-3.0,0,0,0
UNISGP25,19,United States Grand Prix,SAI,podium,0.0507,0.9493,41,3641,0.02,0.1,0.0204,9,0.6400000000000006,Williams,20,Retired,0.0,0,0.0,0.0,0.0,-0.0507,0.05069999999999997,-10.0,0,0,0
