round,event_code,race_name,market_type,driver,team,outcome,finish_pos,yes_price,no_price,base_rate,edge_vs_base,cross_winner_price,grid_pos,gap_to_pole,gap_to_teammate,q_improvement,q1_sec,q3_sec,fp2_best_delta,fp2_lr_delta,fp2_lr_std,fp2_n_laps,fp3_best_delta,rolling_avg_finish,rolling_avg_grid,rolling_avg_gained,rolling_dnf_rate,rolling_avg_points,rolling_consistency,n_prior_races,team_tier,is_street_circuit,is_high_attrition,is_home_race,price_drift,total_volume,volume_ratio
18,SINGP25,Singapore,RACEPODIUM,ALO,Aston Martin,0,7,0.0375,0.9625,0.0472,0.0097,0.01,10,0.796999999999997,-0.9939999999999998,-0.008705713813433316,90.745,89.955,0.1629999999999967,,,6.0,0.7750000000000057,12.8,10.8,-2.0,0.2,2.8,5.3814496188294845,41,2,1,1,0,0.006911764705882357,2058.0,0.31669865642994244
18,SINGP25,Singapore,RACE,HUL,Kick Sauber,0,20,0.01,0.99,0.0,-0.01,,11,0.9830000000000041,-0.6789999999999878,-0.006327509232210748,90.715,,1.355000000000004,,,5.0,0.4890000000000043,15.0,15.6,0.6,0.4,0.0,2.8284271247461903,41,3,1,1,0,,382.0,
18,SINGP25,Singapore,RACEPODIUM,HUL,Kick Sauber,0,20,0.03,0.97,0.0315,0.0015,0.01,11,0.9830000000000041,-0.6789999999999878,-0.006327509232210748,90.715,,1.355000000000004,,,5.0,0.4890000000000043,15.0,15.6,0.6,0.4,0.0,2.8284271247461903,41,3,1,1,0,0.0,177.0,0.5391304347826087
18,SINGP25,Singapore,RACE,LAW,Racing Bulls,0,15,0.01,0.99,0.0,-0.01,,12,1.161999999999992,0.47399999999998954,-0.003980988299643853,90.681,,1.9309999999999974,,,2.0,3.480000000000004,9.4,9.4,0.0,0.0,3.6,3.2,23,3,1,1,0,,210.0,
18,SINGP25,Singapore,RACEPODIUM,LAW,Racing Bulls,0,15,0.03,0.97,0.0234,-0.0066,0.01,12,1.161999999999992,0.47399999999998954,-0.003980988299643853,90.681,,1.9309999999999974,,,2.0,3.480000000000004,9.4,9.4,0.0,0.0,3.6,3.2,23,3,1,1,0,,50.0,0.0
18,SINGP25,Singapore,RACE,TSU,Red Bull Racing,0,12,0.01,0.99,0.0,-0.01,,13,1.1949999999999932,1.012999999999991,-0.002439993817210277,90.574,,0.9939999999999998,,,4.0,1.2920000000000016,11.6,10.8,-0.8,0.2,2.0,3.7735924528226414,41,1,1,1,0,,559.0,
18,SINGP25,Singapore,RACEPODIUM,TSU,Red Bull Racing,0,12,0.03,0.97,0.0079,-0.0221,0.01,13,1.1949999999999932,1.012999999999991,-0.002439993817210277,90.574,,0.9939999999999998,,,4.0,1.2920000000000016,11.6,10.8,-0.8,0.2,2.0,3.7735924528226414,41,1,1,1,0,0.0,87.0,4.8
18,SINGP25,Singapore,RACE,BOR,Kick Sauber,0,17,0.01,0.99,0.0079,-0.0021,,14,1.661999999999992,0.6789999999999878,,90.82,,1.605000000000004,,,4.0,0.5490000000000066,9.8,10.0,0.2,0.0,2.8,3.059411708155671,17,3,1,1,0,,395.0,
18,SINGP25,Singapore,RACEPODIUM,BOR,Kick Sauber,0,17,0.03,0.97,0.0157,-0.0143,0.01,14,1.661999999999992,0.6789999999999878,,90.82,,1.605000000000004,,,4.0,0.5490000000000066,9.8,10.0,0.2,0.0,2.8,3.059411708155671,17,3,1,1,0,,15.0,0.0
18,SINGP25,Singapore,RACE,STR,Aston Martin,0,13,0.01,0.99,0.0,-0.01,,15,1.7909999999999968,0.9939999999999998,,90.949,,0.5079999999999956,,,6.0,1.112000000000009,12.6,14.2,1.6,0.2,2.4,4.758150901348127,40,2,1,1,0,,243.0,
18,SINGP25,Singapore,RACEPODIUM,STR,Aston Martin,0,13,0.015,0.985,0.0236,0.0086,0.01,15,1.7909999999999968,0.9939999999999998,,90.949,,0.5079999999999956,,,6.0,1.112000000000009,12.6,14.2,1.6,0.2,2.4,4.758150901348127,40,2,1,1,0,,32.0,0.0
18,SINGP25,Singapore,RACE,COL,Alpine,0,16,0.01,0.99,0.0,-0.01,,16,1.823999999999998,-0.27899999999999636,,90.982,,2.424999999999997,,,4.0,0.8990000000000009,16.8,15.6,-1.2,0.6,0.0,2.993325909419153,20,3,1,1,0,,187.0,
18,SINGP25,Singapore,RACE,OCO,Haas F1 Team,0,18,0.01,0.99,0.0078,-0.0022,,17,1.831000000000003,1.1210000000000093,,90.989,,0.5840000000000032,,,6.0,0.6360000000000099,14.0,16.2,2.2,0.4,0.2,2.0976176963403033,40,3,1,1,0,,373.0,
18,SINGP25,Singapore,RACEPODIUM,OCO,Haas F1 Team,0,18,0.01,0.99,0.0078,-0.0022,0.01,17,1.831000000000003,1.1210000000000093,,90.989,,0.5840000000000032,,,6.0,0.6360000000000099,14.0,16.2,2.2,0.4,0.2,2.0976176963403033,40,3,1,1,0,-0.01,125.0,0.016260162601626018
18,SINGP25,Singapore,RACE,GAS,Alpine,0,19,0.01,0.99,0.0,-0.01,,18,2.1029999999999944,0.27899999999999636,,91.261,,1.7439999999999998,,,6.0,1.4950000000000045,16.0,16.2,0.2,0.6,0.2,3.1622776601683795,41,3,1,1,0,,46.0,
18,SINGP25,Singapore,RACEPODIUM,GAS,Alpine,0,19,0.02,0.98,0.0,-0.02,0.01,18,2.1029999999999944,0.27899999999999636,,91.261,,1.7439999999999998,,,6.0,1.4950000000000045,16.0,16.2,0.2,0.6,0.2,3.1622776601683795,41,3,1,1,0,0.0,116.0,4.043478260869565
18,SINGP25,Singapore,RACE,ALB,Williams,0,14,0.01,0.99,0.0,-0.01,,19,,,,,,1.3460000000000036,,,5.0,0.5200000000000102,9.2,14.4,5.2,0.2,4.8,4.019950248448357,41,3,1,1,0,0.0,466.0,4.010752688172043
18,SINGP25,Singapore,RACEPODIUM,ALB,Williams,0,14,0.03,0.97,0.0159,-0.0141,0.01,19,,,,,,1.3460000000000036,,,5.0,0.5200000000000102,9.2,14.4,5.2,0.2,4.8,4.019950248448357,41,3,1,1,0,0.009999999999999998,239.0,1.0782608695652174
18,SINGP25,Singapore,RACE,SAI,Williams,0,10,0.01,0.99,0.0,-0.01,,20,,,,,,0.585000000000008,,,7.0,0.24399999999999977,11.8,10.8,-1.0,0.2,3.0,4.955804677345546,40,3,1,1,0,0.0,311.0,310.0
18,SINGP25,Singapore,RACEPODIUM,SAI,Williams,0,10,0.03,0.97,0.0312,0.0013,0.01,20,,,,,,0.585000000000008,,,7.0,0.24399999999999977,11.8,10.8,-1.0,0.2,3.0,4.955804677345546,40,3,1,1,0,0.005999999999999998,500.0,0.19047619047619047
19,UNISGP25,United States,RACE,VER,Red Bull Racing,1,1,0.6265,0.3735,0.5,-0.1265,,1,0.0,-0.9559999999999889,-0.007477979121739661,93.207,92.51,,,,,,3.0,3.0,0.0,0.0,17.6,3.03315017762062,42,1,0,0,0,0.0037176710736784857,168682.0,2.9142804102659303
19,UNISGP25,United States,RACEPODIUM,VER,Red Bull Racing,1,1,0.8742,0.1258,0.7969,-0.0774,0.6265389876880985,1,0.0,-0.9559999999999889,-0.007477979121739661,93.207,92.51,,,,,,3.0,3.0,0.0,0.0,17.6,3.03315017762062,42,1,0,0,0,0.041613025369178325,18934.0,2.399281867145422
19,UNISGP25,United States,RACE,NOR,McLaren,0,2,0.2929,0.7071,0.2344,-0.0586,,2,0.2909999999999968,-0.28300000000000125,-0.011103651844037398,93.843,92.801,,,,,,6.2,3.8,-2.4,0.2,12.8,6.241794613730894,42,1,0,0,0,-0.026426282051281946,41566.0,4.075213675213675
19,UNISGP25,United States,RACEPODIUM,NOR,McLaren,1,2,0.8171,0.1829,0.7109,-0.1062,0.292948717948718,2,0.2909999999999968,-0.28300000000000125,-0.011103651844037398,93.843,92.801,,,,,,6.2,3.8,-2.4,0.2,12.8,6.241794613730894,42,1,0,0,0,-0.0049653636813460356,16981.0,1.3680100404406639
19,UNISGP25,United States,RACE,LEC,Ferrari,0,3,0.0429,0.9571,0.1172,0.0743,,3,0.29699999999999704,-0.10500000000000398,-0.007677091686714819,93.525,92.807,,,,,,8.4,5.6,-2.8,0.2,6.8,5.607138307550475,42,1,0,0,0,0.0033831908831909036,75542.0,3.269356844127953
19,UNISGP25,United States,RACEPODIUM,LEC,Ferrari,1,3,0.4072,0.5928,0.5312,0.124,0.04287037037037038,3,0.29699999999999704,-0.10500000000000398,-0.007677091686714819,93.525,92.807,,,,,,8.4,5.6,-2.8,0.2,6.8,5.607138307550475,42,1,0,0,0,-0.0434444444444444,7510.0,1.7489019033674964
19,UNISGP25,United States,RACE,RUS,Mercedes,0,6,0.0464,0.9536,0.0391,-0.0074,,4,0.3159999999999883,-0.2880000000000109,-0.005197672300157684,93.311,92.826,,,,,,3.0,4.0,1.0,0.0,16.0,1.4142135623730951,42,2,0,0,0,0.003796992481203007,27566.0,1.8958924256749659
19,UNISGP25,United States,RACEPODIUM,RUS,Mercedes,0,6,0.5083,0.4917,0.3516,-0.1567,0.04642857142857143,4,0.3159999999999883,-0.2880000000000109,-0.005197672300157684,93.311,92.826,,,,,,3.0,4.0,1.0,0.0,16.0,1.4142135623730951,42,2,0,0,0,0.0369381223328592,22220.0,3.209928003031451
19,UNISGP25,United States,RACE,HAM,Ferrari,0,4,0.0179,0.9821,0.0156,-0.0022,,5,0.402000000000001,0.10500000000000398,-0.008251054064151104,93.685,92.912,,,,,,10.8,9.4,-1.4,0.4,3.2,4.995998398718719,42,1,0,0,0,0.0012056737588652493,24989.0,3.115447957839262
19,UNISGP25,United States,RACEPODIUM,HAM,Ferrari,0,4,0.1483,0.8517,0.1875,0.0392,0.017872340425531916,5,0.402000000000001,0.10500000000000398,-0.008251054064151104,93.685,92.912,,,,,,10.8,9.4,-1.4,0.4,3.2,4.995998398718719,42,1,0,0,0,-0.01766666666666672,16489.0,1.3191279887482419
19,UNISGP25,United States,RACE,PIA,McLaren,0,5,0.0529,0.9471,0.0312,-0.0217,,6,0.5739999999999981,0.28300000000000125,-0.007061634629744117,93.746,93.084,,,,,,6.0,3.6,-2.4,0.2,14.0,7.0710678118654755,42,1,0,0,0,0.008357771260997071,73465.0,1.9522986658093555
19,UNISGP25,United States,RACEPODIUM,PIA,McLaren,0,5,0.4361,0.5639,0.1172,-0.3189,0.05290322580645161,6,0.5739999999999981,0.28300000000000125,-0.007061634629744117,93.746,93.084,,,,,,6.0,3.6,-2.4,0.2,14.0,7.0710678118654755,42,1,0,0,0,0.07652945716490872,29461.0,1.5815807921486156
19,UNISGP25,United States,RACE,ANT,Mercedes,0,13,0.01,0.99,0.0079,-0.0021,,7,0.6039999999999992,0.2880000000000109,-0.004138993165848499,93.501,93.114,,,,,,8.8,8.0,-0.8,0.2,5.0,4.261455150532503,18,2,0,0,0,-1.734723475976807e-18,9004.0,4.958967571144937
19,UNISGP25,United States,RACEPODIUM,ANT,Mercedes,0,13,0.0442,0.9558,0.0709,0.0267,0.009999999999999998,7,0.6039999999999992,0.2880000000000109,-0.004138993165848499,93.501,93.114,,,,,,8.8,8.0,-0.8,0.2,5.0,4.261455150532503,18,2,0,0,0,-0.010075187969924806,1958.0,1.3116883116883118
19,UNISGP25,United States,RACE,BEA,Haas F1 Team,0,9,0.01,0.99,0.0079,-0.0021,,8,0.6289999999999907,-0.9969999999999999,-0.008326146442222833,93.921,93.139,,,,,,11.8,13.2,1.4,0.2,2.0,4.664761515876241,21,3,0,0,1,0.0,1595.0,1.8482142857142858
19,UNISGP25,United States,RACEPODIUM,BEA,Haas F1 Team,0,9,0.0244,0.9756,0.0236,-0.0008,0.01,8,0.6289999999999907,-0.9969999999999999,-0.008326146442222833,93.921,93.139,,,,,,11.8,13.2,1.4,0.2,2.0,4.664761515876241,21,3,0,0,1,-0.043055555555555555,4199.0,7.953091684434968
19,UNISGP25,United States,RACE,SAI,Williams,0,20,0.01,0.99,0.0078,-0.0022,,9,0.6400000000000006,-1.539999999999992,-0.006283403919393194,93.739,93.15,,,,,,10.2,11.0,0.8,0.4,3.2,3.867815921162743,41,3,0,0,0,-1.734723475976807e-18,8149.0,4.991911764705883
19,UNISGP25,United States,RACEPODIUM,SAI,Williams,0,20,0.0457,0.9543,0.0156,-0.0301,0.009999999999999998,9,0.6400000000000006,-1.539999999999992,-0.006283403919393194,93.739,93.15,,,,,,10.2,11.0,0.8,0.4,3.2,3.867815921162743,41,3,0,0,0,-0.010119047619047625,3594.0,3.288782816229117
19,UNISGP25,United States,RACE,ALO,Aston Martin,0,10,0.01,0.99,0.0236,0.0136,,10,0.6499999999999915,-1.3800000000000097,-0.006197928334453474,93.741,93.16,,,,,,10.8,8.8,-2.0,0.2,4.0,5.3065996645686395,42,2,0,0,0,0.0,513.0,1.2112068965517242
19,UNISGP25,United States,RACEPODIUM,ALO,Aston Martin,0,10,0.04,0.96,0.0472,0.0072,0.01,10,0.6499999999999915,-1.3800000000000097,-0.006197928334453474,93.741,93.16,,,,,,10.8,8.8,-2.0,0.2,4.0,5.3065996645686395,42,2,0,0,0,-0.01666666666666667,125.0,4.681818181818182
19,UNISGP25,United States,RACE,HUL,Kick Sauber,0,8,0.01,0.99,0.0,-0.01,,11,0.8239999999999981,-0.7909999999999968,-0.0023195903838547824,93.551,,,,,,,16.6,15.0,-1.6,0.6,0.0,2.939387691339814,42,3,0,0,0,0.0,1763.0,8.478494623655914
19,UNISGP25,United States,RACEPODIUM,HUL,Kick Sauber,0,8,0.0357,0.9643,0.0315,-0.0042,0.01,11,0.8239999999999981,-0.7909999999999968,-0.0023195903838547824,93.551,,,,,,,16.6,15.0,-1.6,0.6,0.0,2.939387691339814,42,3,0,0,0,-0.01428571428571429,528.0,57.666666666666664
19,UNISGP25,United States,RACE,LAW,Racing Bulls,0,11,0.01,0.99,0.0,-0.01,,12,0.8499999999999943,,-0.002020331590931032,93.549,,,,,,,10.8,10.0,-0.8,0.2,2.8,3.7629775444453557,24,3,0,0,0,0.0,934.0,4.021505376344086
19,UNISGP25,United States,RACEPODIUM,LAW,Racing Bulls,0,11,0.04,0.96,0.0234,-0.0166,0.01,12,0.8499999999999943,,-0.002020331590931032,93.549,,,,,,,10.8,10.0,-0.8,0.2,2.8,3.7629775444453557,24,3,0,0,0,-0.010000000000000002,11.0,0.2222222222222222
19,UNISGP25,United States,RACE,TSU,Red Bull Racing,0,7,0.01,0.99,0.0,-0.01,,13,0.9559999999999889,0.9559999999999889,-0.004992814180018186,93.935,,,,,,,11.4,12.0,0.6,0.4,2.0,3.7202150475476548,42,1,0,0,0,0.0,841.0,1.2546916890080428
19,UNISGP25,United States,RACEPODIUM,TSU,Red Bull Racing,0,7,0.04,0.96,0.0079,-0.0321,0.01,13,0.9559999999999889,0.9559999999999889,-0.004992814180018186,93.935,,,,,,,11.4,12.0,0.6,0.4,2.0,3.7202150475476548,42,1,0,0,0,-0.049999999999999996,340.0,2.269230769230769
19,UNISGP25,United States,RACE,GAS,Alpine,0,19,0.01,0.99,0.0079,-0.0021,,14,1.1409999999999911,-0.3930000000000007,0.0005555614910414908,93.599,,,,,,,17.8,17.4,-0.4,0.8,0.0,1.1661903789690602,42,3,0,0,0,0.0,654.0,2.5161290322580645
19,UNISGP25,United States,RACEPODIUM,GAS,Alpine,0,19,0.01,0.99,0.0157,0.0057,0.01,14,1.1409999999999911,-0.3930000000000007,0.0005555614910414908,93.599,,,,,,,17.8,17.4,-0.4,0.8,0.0,1.1661903789690602,42,3,0,0,0,0.0,47.0,0.021739130434782608
19,UNISGP25,United States,RACE,COL,Alpine,0,17,0.01,0.99,0.0,-0.01,,15,1.5339999999999918,0.3930000000000007,5.316942970464863e-05,94.039,,,,,,,16.2,15.8,-0.4,0.8,0.0,2.7856776554368237,21,3,0,0,0,0.0,187.0,0.005376344086021506
19,UNISGP25,United States,RACEPODIUM,COL,Alpine,0,17,0.01,0.99,0.0236,0.0136,0.01,15,1.5339999999999918,0.3930000000000007,5.316942970464863e-05,94.039,,,,,,,16.2,15.8,-0.4,0.8,0.0,2.7856776554368237,21,3,0,0,0,0.0,47.0,0.021739130434782608
19,UNISGP25,United States,RACE,BOR,Kick Sauber,0,18,0.01,0.99,0.0,-0.01,,16,1.6149999999999949,0.7909999999999968,,94.125,,,,,,,11.4,10.8,-0.6,0.2,2.4,4.127953488110059,18,3,0,0,0,0.0,374.0,1.010752688172043
19,UNISGP25,United States,RACEPODIUM,BOR,Kick Sauber,0,18,0.01,0.99,0.0,-0.01,0.01,16,1.6149999999999949,0.7909999999999968,,94.125,,,,,,,11.4,10.8,-0.6,0.2,2.4,4.127953488110059,18,3,0,0,0,0.0,47.0,0.021739130434782608
19,UNISGP25,United States,RACE,OCO,Haas F1 Team,0,15,0.01,0.99,0.0078,-0.0022,,17,1.6259999999999906,0.9969999999999999,,94.136,,,,,,,14.6,17.4,2.8,0.6,0.2,2.65329983228432,41,3,0,0,0,0.0,841.0,1.2546916890080428
19,UNISGP25,United States,RACEPODIUM,OCO,Haas F1 Team,0,15,0.01,0.99,0.0078,-0.0022,0.01,17,1.6259999999999906,0.9969999999999999,,94.136,,,,,,,14.6,17.4,2.8,0.6,0.2,2.65329983228432,41,3,0,0,0,0.0,47.0,0.021739130434782608
19,UNISGP25,United States,RACE,STR,Aston Martin,0,12,0.01,0.99,0.0,-0.01,,18,2.030000000000001,1.3800000000000097,,94.54,,,,,,,12.4,14.0,1.6,0.4,2.4,4.715930449020639,41,2,0,0,0,0.0,654.0,2.5161290322580645
19,UNISGP25,United States,RACEPODIUM,STR,Aston Martin,0,12,0.01,0.99,0.0,-0.01,0.01,18,2.030000000000001,1.3800000000000097,,94.54,,,,,,,12.4,14.0,1.6,0.4,2.4,4.715930449020639,41,2,0,0,0,0.0,982.0,0.0010193679918450561
19,UNISGP25,United States,RACE,ALB,Williams,0,14,0.01,0.99,0.0,-0.01,,19,2.1799999999999926,1.539999999999992,,94.69,,,,,,,10.8,17.4,6.6,0.4,3.2,4.019950248448356,42,3,0,0,0,0.0,1310.0,6.043010752688172
19,UNISGP25,United States,RACEPODIUM,ALB,Williams,0,14,0.04,0.96,0.0159,-0.0241,0.01,19,2.1799999999999926,1.539999999999992,,94.69,,,,,,,10.8,17.4,6.6,0.4,3.2,4.019950248448356,42,3,0,0,0,,2.0,
19,UNISGP25,United States,RACE,HAD,Racing Bulls,0,16,0.01,0.99,0.0,-0.01,,20,,,,,,,,,,,9.0,9.8,0.8,0.4,3.4,3.03315017762062,18,3,0,0,0,0.0,187.0,0.005376344086021506
19,UNISGP25,United States,RACEPODIUM,HAD,Racing Bulls,0,16,0.04,0.96,0.0312,-0.0088,0.01,20,,,,,,,,,,,9.0,9.8,0.8,0.4,3.4,3.03315017762062,18,3,0,0,0,-0.010000000000000002,20.0,0.1111111111111111
20,GRAPDM25,Mexico,RACE,NOR,McLaren,1,1,0.6359,0.3641,0.5,-0.1359,,1,0.0,-0.5880000000000081,-0.017074344269756465,76.899,75.586,0.2510000000000048,0.0,0.39825083602556544,16.0,0.0,6.4,3.6,-2.8,0.2,11.4,6.086049621881176,43,1,0,0,0,-0.02840154250485094,105659.0,1.4052220628741834
20,GRAPDM25,Mexico,RACEPODIUM,NOR,McLaren,1,1,0.8603,0.1397,0.7969,-0.0634,0.635918699186992,1,0.0,-0.5880000000000081,-0.017074344269756465,76.899,75.586,0.2510000000000048,0.0,0.39825083602556544,16.0,0.0,6.4,3.6,-2.8,0.2,11.4,6.086049621881176,43,1,0,0,0,-0.0034399224806203055,41283.0,7.331584258324924
20,GRAPDM25,Mexico,RACE,LEC,Ferrari,0,2,0.1703,0.8297,0.2344,0.064,,2,0.26200000000000045,-0.09000000000000341,-0.015267968425425866,77.024,75.848,0.1530000000000058,0.37999999999999545,0.4202278813004008,12.0,0.5660000000000025,8.2,6.0,-2.2,0.2,7.4,5.775811631277461,43,1,0,0,0,0.00631362672322372,47039.0,1.7722182932578971
20,GRAPDM25,Mexico,RACEPODIUM,LEC,Ferrari,1,2,0.6827,0.3173,0.7109,0.0282,0.1703353658536585,2,0.26200000000000045,-0.09000000000000341,-0.015267968425425866,77.024,75.848,0.1530000000000058,0.37999999999999545,0.4202278813004008,12.0,0.5660000000000025,8.2,6.0,-2.2,0.2,7.4,5.775811631277461,43,1,0,0,0,-0.024730979403110642,11662.0,1.693924693924694
20,GRAPDM25,Mexico,RACE,HAM,Ferrari,0,8,0.0681,0.9319,0.1172,0.0491,,3,0.35200000000000387,0.09000000000000341,-0.010399291075896603,76.736,75.938,0.29999999999999716,,,7.0,0.34499999999999886,9.2,8.0,-1.2,0.2,5.6,5.6000000000000005,43,1,0,0,0,-0.002939940682155223,89394.0,0.834174566047027
20,GRAPDM25,Mexico,RACEPODIUM,HAM,Ferrari,0,8,0.4638,0.5362,0.5312,0.0674,0.06813148788927335,3,0.35200000000000387,0.09000000000000341,-0.010399291075896603,76.736,75.938,0.29999999999999716,,,7.0,0.34499999999999886,9.2,8.0,-1.2,0.2,5.6,5.6000000000000005,43,1,0,0,0,0.03494909886132247,15219.0,1.3017241379310345
20,GRAPDM25,Mexico,RACE,RUS,Mercedes,0,7,0.0281,0.9719,0.0391,0.011,,4,0.4480000000000075,-0.08399999999998897,-0.011197086936731777,76.895,76.034,0.4369999999999976,0.43899999999999295,0.23950356820655685,13.0,0.5120000000000005,3.6,4.0,0.4,0.0,14.6,1.854723699099141,43,2,0,0,0,0.002124975359747691,46083.0,1.065668564256578
20,GRAPDM25,Mexico,RACEPODIUM,RUS,Mercedes,0,7,0.2933,0.7067,0.3516,0.0583,0.028089887640449444,4,0.4480000000000075,-0.08399999999998897,-0.011197086936731777,76.895,76.034,0.4369999999999976,0.43899999999999295,0.23950356820655685,13.0,0.5120000000000005,3.6,4.0,0.4,0.0,14.6,1.854723699099141,43,2,0,0,0,0.019744444444444453,20597.0,3.6885954928295015
20,GRAPDM25,Mexico,RACE,VER,Red Bull Racing,0,3,0.1315,0.8685,0.0156,-0.1158,,5,0.48399999999999466,-0.7460000000000093,-0.013052052519591057,77.076,76.07,0.0,0.7450000000000045,0.06238327876432691,15.0,0.6090000000000089,1.4,1.6,0.2,0.0,22.2,0.4898979485566356,43,1,0,0,0,-0.003443750731857931,201353.0,1.5060113506247823
20,GRAPDM25,Mexico,RACEPODIUM,VER,Red Bull Racing,1,3,0.5901,0.4099,0.1875,-0.4026,0.13145027624309394,5,0.48399999999999466,-0.7460000000000093,-0.013052052519591057,77.076,76.07,0.0,0.7450000000000045,0.06238327876432691,15.0,0.6090000000000089,1.4,1.6,0.2,0.0,22.2,0.4898979485566356,43,1,0,0,0,-0.02332738095238074,27720.0,1.346170122725349
20,GRAPDM25,Mexico,RACE,ANT,Mercedes,0,6,0.01,0.99,0.0312,0.0213,,6,0.5319999999999965,0.08399999999998897,-0.015176411225110322,77.291,76.118,0.1740000000000066,0.5279999999999916,0.21881265866452046,11.0,0.6200000000000045,9.4,6.4,-3.0,0.0,4.8,4.586937976471886,19,2,0,0,0,-0.00142857142857143,3580.0,0.23448275862068965
20,GRAPDM25,Mexico,RACEPODIUM,ANT,Mercedes,0,6,0.0572,0.9428,0.1172,0.06,0.009999999999999998,6,0.5319999999999965,0.08399999999998897,-0.015176411225110322,77.291,76.118,0.1740000000000066,0.5279999999999916,0.21881265866452046,11.0,0.6200000000000045,9.4,6.4,-3.0,0.0,4.8,4.586937976471886,19,2,0,0,0,-0.00706349206349207,2854.0,11.741071428571429
20,GRAPDM25,Mexico,RACE,SAI,Williams,0,17,0.01,0.99,0.0079,-0.0021,,7,0.5859999999999985,-1.3179999999999978,-0.012945277371033282,77.171,76.172,0.546999999999997,,,9.0,1.1680000000000064,11.4,10.2,-1.2,0.4,3.2,5.4626001134990645,42,3,0,0,0,0.0,1911.0,5.522184300341297
20,GRAPDM25,Mexico,RACEPODIUM,SAI,Williams,0,17,0.0333,0.9667,0.0709,0.0375,0.01,7,0.5859999999999985,-1.3179999999999978,-0.012945277371033282,77.171,76.172,0.546999999999997,,,9.0,1.1680000000000064,11.4,10.2,-1.2,0.4,3.2,5.4626001134990645,42,3,0,0,0,-0.0008333333333333179,6351.0,0.5314685314685315
20,GRAPDM25,Mexico,RACE,PIA,McLaren,0,5,0.024,0.976,0.0079,-0.0162,,8,0.5880000000000081,0.5880000000000081,-0.012753052178646345,77.158,76.174,0.8400000000000034,0.48099999999999454,0.2014811819169907,15.0,0.5990000000000038,6.6,4.4,-2.2,0.2,12.4,6.829348431585549,43,1,0,0,0,-0.003775027302511832,50993.0,1.5878203501649328
20,GRAPDM25,Mexico,RACEPODIUM,PIA,McLaren,0,5,0.155,0.845,0.0236,-0.1313,0.02402985074626866,8,0.5880000000000081,0.5880000000000081,-0.012753052178646345,77.158,76.174,0.8400000000000034,0.48099999999999454,0.2014811819169907,15.0,0.5990000000000038,6.6,4.4,-2.2,0.2,12.4,6.829348431585549,43,1,0,0,0,-0.044004728831092105,43149.0,3.116485403548941
20,GRAPDM25,Mexico,RACE,HAD,Racing Bulls,0,13,0.01,0.99,0.0078,-0.0022,,9,0.6659999999999968,-1.8200000000000074,-0.006268489437399928,76.733,76.252,0.88900000000001,,,8.0,0.7630000000000052,10.0,11.8,1.8,0.2,3.4,4.147288270665544,19,3,0,0,0,0.0,328.0,1.3428571428571427
20,GRAPDM25,Mexico,RACEPODIUM,HAD,Racing Bulls,0,13,0.03,0.97,0.0156,-0.0144,0.01,9,0.6659999999999968,-1.8200000000000074,-0.006268489437399928,76.733,76.252,0.88900000000001,,,8.0,0.7630000000000052,10.0,11.8,1.8,0.2,3.4,4.147288270665544,19,3,0,0,0,-0.015,280.0,1.0
20,GRAPDM25,Mexico,RACE,BEA,Haas F1 Team,0,4,0.01,0.99,0.0236,0.0136,,10,0.8739999999999952,-0.37700000000000955,-0.007528556593977317,77.04,76.46,1.0499999999999972,0.08799999999999386,1.1966000278567044,17.0,1.413000000000011,9.6,12.6,3.0,0.0,2.4,2.244994432064365,22,3,0,0,0,,188.0,
20,GRAPDM25,Mexico,RACEPODIUM,BEA,Haas F1 Team,0,4,0.035,0.965,0.0472,0.0122,0.01,10,0.8739999999999952,-0.37700000000000955,-0.007528556593977317,77.04,76.46,1.0499999999999972,0.08799999999999386,1.1966000278567044,17.0,1.413000000000011,9.6,12.6,3.0,0.0,2.4,2.244994432064365,22,3,0,0,0,,586.0,
20,GRAPDM25,Mexico,RACE,TSU,Red Bull Racing,0,11,0.01,0.99,0.0,-0.01,,11,1.230000000000004,0.7460000000000093,-0.0054121241940077195,77.234,,0.49099999999999966,,,9.0,0.7820000000000107,9.4,10.6,1.2,0.2,3.2,2.727636339397171,43,1,0,0,0,,188.0,
20,GRAPDM25,Mexico,RACEPODIUM,TSU,Red Bull Racing,0,11,0.015,0.985,0.0315,0.0165,0.01,11,1.230000000000004,0.7460000000000093,-0.0054121241940077195,77.234,,0.49099999999999966,,,9.0,0.7820000000000107,9.4,10.6,1.2,0.2,3.2,2.727636339397171,43,1,0,0,0,,575.0,
20,GRAPDM25,Mexico,RACE,OCO,Haas F1 Team,0,9,0.01,0.99,0.0,-0.01,,12,1.2510000000000048,0.37700000000000955,-0.0014425326194311744,76.948,,0.8740000000000094,0.6509999999999962,0.23344978046680737,10.0,0.9410000000000025,14.4,17.4,3.0,0.4,0.2,2.5768197453450252,42,3,0,0,0,,188.0,
20,GRAPDM25,Mexico,RACEPODIUM,OCO,Haas F1 Team,0,9,0.01,0.99,0.0234,0.0134,0.01,12,1.2510000000000048,0.37700000000000955,-0.0014425326194311744,76.948,,0.8740000000000094,0.6509999999999962,0.23344978046680737,10.0,0.9410000000000025,14.4,17.4,3.0,0.4,0.2,2.5768197453450252,42,3,0,0,0,,200.0,
